"withinblocktrial","block","block_repetition","rt","resp","cor","cresp","conf_press","cj","rtconf","coherence","metacognition","slow_trial","manipulation","sub","age","gender","handedness","X","batch","check1","check2","check3","check4"
15,7,1,1.91666789999908,"['n']",1,"right","['e']",0,0.386145099999339,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
16,7,1,0.566886200000226,"['c']",1,"left","['u']",1,0.591216099999656,0.1,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
17,7,1,1.86760250000043,"['n']",1,"right","['e']",0,0.718866299999718,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
18,7,1,1.39999160000116,"['n']",1,"right","['u']",1,0.525319099999251,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
19,7,1,0.566694900000584,"['n']",1,"right","['u']",1,0.148838900000555,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
20,7,1,0.501365899999655,"['c']",0,"right","['u']",1,0.236216299999796,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
21,7,1,0.567410199999358,"['c']",1,"left","['u']",1,0.49489419999918,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
22,7,1,0.783824699999968,"['c']",0,"right","['u']",1,0.126161899999715,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
23,7,1,0.600360700000238,"['c']",1,"left","['u']",1,1.41210719999981,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
24,7,1,0.999893099999099,"['c']",0,"right","['e']",0,0.422407299998667,0.1,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
25,7,1,1.0838150999989,"['n']",1,"right","['u']",1,0.396673999999621,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
26,7,1,1.3668671000014,"['c']",0,"right","['u']",1,0.440305399999488,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
27,7,1,0.666545599999154,"['c']",1,"left","['u']",1,0.222635100000844,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
28,7,1,0.466258299999026,"['n']",1,"right","['u']",1,0.165846500000043,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
29,7,1,0.799761399999625,"['c']",0,"right","['u']",1,0.273157600000559,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
30,7,1,0.650856599999315,"['n']",1,"right","['u']",1,0.222261500000968,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
31,7,1,0.667569400000502,"['c']",0,"right","['u']",1,0.348488300000099,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
32,7,1,2.71689349999906,"['n']",1,"right","['e']",0,0.437625500000649,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
33,7,1,1.48367700000017,"['c']",1,"left","['e']",0,0.79537590000109,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
34,7,1,0.667581499999869,"['c']",1,"left","['e']",0,0.306465699999535,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
35,7,1,0.932469399998809,"['c']",1,"left","['e']",0,0.516824400001497,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
36,7,1,0.651232799998979,"['c']",1,"left","['u']",1,0.327671400000327,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
37,7,1,0.516974699999992,"['c']",1,"left","['u']",1,0.344027600000118,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
38,7,1,1.13318020000042,"['c']",1,"left","['u']",1,0.159450000001016,0.1,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
39,7,1,0.801288900000145,"['n']",1,"right","['u']",1,0.155654300000606,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
40,7,1,0.584573399999499,"['c']",1,"left","['u']",1,0.145381599999382,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
41,7,1,0.750295199999528,"['c']",1,"left","['u']",1,0.160722700000406,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
42,7,1,1.30130360000112,"['n']",0,"left","['e']",0,0.807912799999031,0.1,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
43,7,1,0.984576700000616,"['n']",1,"right","['e']",0,0.898932399999467,0.4,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
44,7,1,1.14882340000077,"['n']",1,"right","['e']",0,0.996110999998564,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
45,7,1,0.98413089999849,"['n']",1,"right","['e']",0,0.134733500000948,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
46,7,1,0.701009500000509,"['n']",1,"right","['e']",0,1.09540389999893,0.4,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
47,7,1,0.917258400000719,"['c']",1,"left","['e']",0,0.697648699999263,0.4,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
48,7,1,2.29947739999989,"['n']",1,"right","['e']",0,0.227474900000743,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
49,7,1,1.05138889999944,"['n']",0,"left","['e']",0,0.163362600000255,0.1,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
50,7,1,1.30135619999965,"['c']",1,"left","['u']",1,0.699094900001,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
51,7,1,0.866547899999205,"['n']",1,"right","['u']",1,0.111760899999354,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
52,7,1,0.899985799998831,"['c']",1,"left","['e']",0,0.281633799999327,0.2,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
53,7,1,0.55106270000033,"['n']",1,"right","['u']",1,0.313792100001592,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
54,7,1,0.5180487000016,"['c']",1,"left","['u']",1,0.36272739999913,0.4,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
55,7,1,1.0013145999983,"['c']",1,"left","['u']",1,0.262325599998803,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
56,7,1,1.11790689999907,"['n']",0,"left","['u']",1,0.193319399999382,0.1,0,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
57,7,1,0.517262800000026,"['c']",1,"left","['u']",1,0.199782799998502,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
58,7,1,0.668004400000427,"['c']",1,"left","['u']",1,0.215389899998627,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
59,7,1,0.551132100001269,"['n']",1,"right","['u']",1,0.155328900000313,0.2,1,0,"FastFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
0,8,1,1.53449200000068,"['c']",1,"left","['e']",0,0.784231300000101,0.2,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
1,8,1,1.38444540000091,"['n']",0,"left","['u']",1,0.2199111000009,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
2,8,1,0.567929200000435,"['c']",1,"left","['e']",0,0.190827999998874,0.2,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
3,8,1,0.733588099999906,"['n']",0,"left","['e']",0,0.316519699999844,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
4,8,1,0.53374630000144,"['n']",1,"right","['u']",1,0.14179890000014,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
5,8,1,0.599471499999709,"['c']",1,"left","['e']",0,0.691149700000096,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
6,8,1,0.800638200000321,"['n']",0,"left","['e']",0,0.185193899998922,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
7,8,1,0.732707099999971,"['c']",1,"left","['e']",0,0.263593300000139,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
8,8,1,0.733974400000079,"['n']",1,"right","['u']",1,0.144642000001113,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
9,8,1,0.717046499999924,"['c']",1,"left","['u']",1,0.209643899999719,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
10,8,1,0.452407099999618,"['c']",0,"right","['e']",0,1.12905630000023,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
11,8,1,0.466445199999725,"['c']",0,"right","['u']",1,0.155860599999869,0.4,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
12,8,1,0.517163299999083,"['n']",1,"right","['u']",1,0.17987549999998,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
13,8,1,0.549995999999737,"['n']",1,"right","['u']",1,0.152578499999436,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
14,8,1,0.634487799999988,"['n']",1,"right","['u']",1,0.186895200000436,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
15,8,1,2.35116190000008,"['n']",1,"right","['e']",0,0.15179949999947,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
16,8,1,1.25122249999913,"['c']",1,"left","['u']",1,0.434502699999939,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
17,8,1,0.733154000001377,"['n']",1,"right","['u']",1,0.166654000000563,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
18,8,1,0.450729500000307,"['c']",1,"left","['u']",1,0.367529899998772,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
19,8,1,1.53437010000016,"['c']",1,"left","['u']",1,0.197828999998819,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
20,8,1,0.984251999998378,"['n']",1,"right","['u']",1,0.184659000000465,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
21,8,1,0.651005499999883,"['n']",1,"right","['u']",1,0.169735199999195,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
22,8,1,0.568438199999946,"['n']",1,"right","['u']",1,0.190605699999651,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
23,8,1,0.917689100000644,"['n']",1,"right","['u']",1,0.18095330000142,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
24,8,1,0.532947100000456,"['n']",1,"right","['u']",1,0.155724999998711,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
25,8,1,0.633693500001755,"['c']",1,"left","['u']",1,0.381566100000782,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
26,8,1,0.951049000001149,"['c']",0,"right","['u']",1,0.154548999998951,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
27,8,1,0.501308099999733,"['n']",0,"left","['u']",1,0.146756699999969,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
28,8,1,0.567404900000838,"['c']",1,"left","['u']",1,0.664350899998681,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
29,8,1,0.73372449999988,"['c']",1,"left","['u']",1,0.146623200000249,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
30,8,1,1.26684820000082,"['n']",1,"right","['u']",1,0.140220399998725,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
31,8,1,0.617075500000283,"['c']",1,"left","['u']",1,0.240714999999909,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
32,8,1,1.13375859999906,"['n']",0,"left","['u']",1,0.1565427000005,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
33,8,1,0.617280500000561,"['c']",1,"left","['u']",1,0.191638500000408,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
34,8,1,0.600488900001437,"['n']",1,"right","['u']",1,0.147262599999522,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
35,8,1,0.551347500000702,"['c']",1,"left","['u']",1,0.152991099999781,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
36,8,1,0.634647000000768,"['c']",1,"left","['u']",1,0.155760999999984,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
37,8,1,0.551072700000077,"['c']",1,"left","['u']",1,0.16207840000061,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
38,8,1,0.384793499999432,"['n']",1,"right","['u']",1,0.126396900001055,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
39,8,1,0.400704100000439,"['c']",1,"left","['u']",1,0.155964199999289,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
40,8,1,0.334316499998749,"['n']",0,"left","['u']",1,0.186517000000094,0.2,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
41,8,1,0.434496100000615,"['c']",0,"right","['e']",0,0.964559499998359,0.4,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
42,8,1,0.833510699998442,"['c']",0,"right","['u']",1,0.238693200000853,0.4,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
43,8,1,0.600253700000394,"['c']",1,"left","['u']",1,0.191759100000127,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
44,8,1,2.43425919999936,"['c']",1,"left","['u']",1,0.154356400000324,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
45,8,1,1.0007358999992,"['n']",0,"left","['u']",1,0.157821499999045,0.4,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
46,8,1,4.16760079999949,"['c']",0,"right","['e']",0,0.643774999998641,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
47,8,1,0.668103100000735,"['n']",1,"right","['u']",1,0.146233299999949,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
48,8,1,0.817898499999501,"['n']",1,"right","['e']",0,0.429757199999585,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
49,8,1,0.767412600000171,"['n']",1,"right","['e']",0,0.192024399999355,0.2,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
50,8,1,0.617867099999785,"['n']",1,"right","['e']",0,0.146406199999547,0.1,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
51,8,1,0.701478299999508,"['n']",0,"left","['e']",0,0.306577499999548,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
52,8,1,0.515952900001139,"['c']",0,"right","['e']",0,0.213068799999746,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
53,8,1,0.41758370000025,"['c']",0,"right","['e']",0,0.221005900000819,0.2,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
54,8,1,0.566674699999567,"['c']",0,"right","['e']",0,0.272741799999494,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
55,8,1,0.401251100000081,"['c']",1,"left","['e']",0,0.471773999999641,0.4,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
56,8,1,0.667849899999055,"['c']",1,"left","['e']",0,0.22050339999987,0.2,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
57,8,1,0.517883099999381,"['c']",0,"right","['e']",0,0.209512800000084,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
58,8,1,0.801409199999398,"['c']",1,"left","['e']",0,0.171672000000399,0.2,0,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
59,8,1,0.66783679999935,"['c']",0,"right","['e']",0,0.188968899999963,0.1,1,0,"AccFast",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
0,9,1,2.70097940000051,"['n']",0,"left","['e']",0,0.764623900000515,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
1,9,1,1.31746590000148,"['n']",1,"right","['u']",1,0.267301300000327,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
2,9,1,1.18332559999908,"['c']",1,"left","['u']",1,0.275980599999457,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
3,9,1,1.50065259999974,"['n']",1,"right","['e']",0,0.175574100001541,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
4,9,1,0.967189299999518,"['n']",0,"left","['e']",0,0.181555799999842,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
5,9,1,0.58447680000063,"['c']",0,"right","['e']",0,0.808776300000318,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
6,9,1,0.766622999999527,"['n']",1,"right","['u']",1,0.172406099998625,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
7,9,1,1.00063169999885,"['c']",1,"left","['e']",0,0.191376099999616,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
8,9,1,0.968288199999733,"['n']",0,"left","['e']",0,0.819870700001047,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
9,9,1,0.967850500001077,"['n']",1,"right","['e']",0,0.367108600001302,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
10,9,1,0.733181899999181,"['n']",1,"right","['e']",0,0.132969399999638,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
11,9,1,1.38429949999954,"['c']",1,"left","['e']",0,0.282594000000245,0.4,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
12,9,1,0.917903100000331,"['c']",1,"left","['e']",0,0.156938099999024,0.4,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
13,9,1,1.23355580000134,"['c']",1,"left","['e']",0,0.152730699999665,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
14,9,1,0.884601699999621,"['n']",0,"left","['e']",0,0.144816699999865,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
15,9,1,0.800207700000101,"['n']",0,"left","['e']",0,0.286700299999211,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
16,9,1,0.600406100000328,"['n']",1,"right","['e']",0,0.236984299999676,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
17,9,1,1.06782489999932,"['c']",1,"left","['u']",1,0.555094100000133,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
18,9,1,0.967532500000743,"['c']",1,"left","['u']",1,0.496813899999324,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
19,9,1,0.750935400001254,"['n']",1,"right","['u']",1,0.129199400000289,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
20,9,1,0.934593399999358,"['c']",1,"left","['e']",0,0.168649000001096,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
21,9,1,0.616917999999714,"['n']",1,"right","['u']",1,0.172340700000859,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
22,9,1,0.617804600000454,"['n']",1,"right","['u']",1,0.174591899998632,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
23,9,1,0.585065499999473,"['n']",0,"left","['e']",0,0.0834174999999959,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
24,9,1,1.15021789999992,"['c']",0,"right","['u']",1,0.644733199998882,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
25,9,1,0.817424799999571,"['n']",1,"right","['e']",0,0.0927432999997109,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
26,9,1,0.751617899999474,"['n']",0,"left","['e']",0,0.14109819999976,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
27,9,1,0.799936400000661,"['c']",0,"right","['e']",0,0.170108599999367,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
28,9,1,0.683912099999361,"['c']",0,"right","['e']",0,0.202609500000108,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
29,9,1,1.3504271999991,"['c']",1,"left","['e']",0,0.750653900000543,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
30,9,1,1.29890250000062,"['c']",1,"left","['e']",0,0.239512000000104,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
31,9,1,0.918092699999761,"['n']",1,"right","['u']",1,0.148107400000299,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
32,9,1,0.70135030000165,"['n']",1,"right","['u']",1,0.195538200001465,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
33,9,1,1.33357510000133,"['c']",0,"right","['e']",0,0.185396000000765,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
34,9,1,1.68369960000018,"['n']",1,"right","['e']",0,0.096688699999504,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
35,9,1,0.76761119999901,"['n']",0,"left","['e']",0,0.223875300000145,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
36,9,1,0.683930400000463,"['n']",0,"left","['e']",0,0.1263555000005,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
37,9,1,0.817731199998889,"['n']",1,"right","['e']",0,0.315183099999558,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
38,9,1,0.833619700000781,"['n']",1,"right","['u']",1,0.639960800001063,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
39,9,1,0.934673499999917,"['n']",1,"right","['u']",1,0.131130800000392,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
40,9,1,0.768105400000422,"['n']",0,"left","['e']",0,0.145498099998804,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
41,9,1,0.684302699999535,"['n']",0,"left","['e']",0,0.114396599999964,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
42,9,1,0.817028700001174,"['n']",0,"left","['e']",0,0.143715999998676,0.1,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
43,9,1,1.56667059999927,"['c']",1,"left","['u']",1,0.590486299999611,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
44,9,1,0.651284300000043,"['n']",1,"right","['u']",1,0.158714900000632,0.4,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
45,9,1,1.01800130000083,"['c']",1,"left","['e']",0,0.354288799999267,0.1,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
46,9,1,2.50187199999891,"['n']",0,"left","['u']",1,0.146728600000642,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
47,9,1,0.684914400000707,"['n']",1,"right","['u']",1,0.147685399999318,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
48,9,1,0.933109300000069,"['c']",1,"left","['e']",0,0.219147199999497,0.2,0,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
49,9,1,0.701211199999307,"['n']",1,"right","['u']",1,0.168269999998302,0.2,1,0,"AccAcc",39,18,"Woman","Right",NA,3,TRUE,TRUE,TRUE,TRUE
